attempt_count,hint_count,type,first_action,Average_confidence(CONFUSED),tot_seconde_diff,cognitive_score
3,1,2,1,0.0,61.0,2
8,4,2,0,0.0,111.0,2
3,0,2,0,0.3131313333333333,49.0,2
6,2,2,0,0.0,334.0,2
4,2,1,0,0.0,117.0,1
1,0,1,0,0.0,66.0,1
2,1,1,0,0.0,344.0,2
6,0,2,0,0.0,64.0,2
2,1,2,0,0.0,144.0,2
3,0,1,0,0.0,79.0,2
2,1,1,0,0.3039216666666666,15.0,2
5,2,2,0,0.0,36.0,2
14,2,2,0,0.0625,105.0,2
5,3,2,0,0.125,97.0,2
5,3,2,0,0.0,152.0,2
3,0,2,0,0.0,184.0,2
6,0,2,0,0.0,104.0,2
2,0,3,0,0.0,17.0,2
3,0,2,0,0.0,16.0,1
4,0,2,0,0.0,157.0,2
3,3,2,0,0.1565656666666666,29.0,2
1,0,2,0,0.0,579.0,3
3,0,1,0,0.0,256.0,2
2,3,1,0,0.0,20.0,2
4,0,1,0,0.24603175,73.0,2
11,3,2,0,0.0,117.0,2
4,0,1,0,0.75,72.0,2
1,1,2,1,0.0,151.0,2
4,1,1,0,0.0,150.0,2
12,0,2,0,0.0,39.0,2
5,2,2,0,0.1428571428571428,58.0,2
4,1,1,0,0.1957894,40.0,2
3,3,2,1,0.0,73.0,1
2,1,2,0,0.0,582.0,2
3,3,2,0,0.325641,44.0,2
3,0,1,0,0.939394,52.0,2
2,2,2,0,0.48319825,17.0,2
2,1,2,0,0.0,260.0,2
3,4,2,0,0.1341991428571428,48.0,2
5,3,2,1,0.0,84.0,2
1,0,1,0,0.0,76.0,1
1,1,3,1,0.0,73.0,2
1,1,1,1,0.0,112.0,2
6,3,2,0,0.5218855555555555,80.0,2
4,1,1,0,0.0,136.0,2
2,0,1,0,0.0,103.0,2
2,0,1,0,0.0,335.0,1
4,3,2,0,0.0,93.0,2
3,0,2,0,0.3039216666666666,12.0,2
2,0,2,0,0.0,124.0,2
5,3,2,0,0.0,41.0,1
3,0,2,0,0.0,572.0,2
2,2,2,0,0.46640275,18.0,2
6,0,2,0,0.494709,150.0,2
5,2,2,0,0.0,64.0,2
4,3,2,0,0.1362637142857142,22.0,2
2,1,1,0,0.3333333333333333,31.0,2
2,4,2,0,0.1565656666666666,50.0,2
1,0,1,0,1.0,54.0,2
3,0,2,0,0.3333333333333333,584.0,1
3,3,2,0,0.0,152.0,2
3,1,2,1,0.0,523274.0,2
3,0,1,0,0.3333333333333333,105.0,2
2,3,2,0,0.1968254,58.0,2
4,3,1,0,0.1383928571428571,65.0,2
3,0,1,0,0.0,216.0,2
2,3,2,0,0.198718,29.0,2
2,1,1,0,0.0,116.0,2
3,0,1,0,0.0,1519.0,2
2,4,2,0,0.0,137.0,2
2,2,2,0,0.0,95.0,2
2,2,2,0,0.25,56.0,2
5,1,1,0,0.0,28.0,2
3,1,1,0,0.2348485,47.0,2
4,3,2,0,0.0,215.0,2
2,1,1,0,0.3333333333333333,169.0,2
3,0,2,0,0.3039216666666666,17.0,2
1,2,2,1,0.6623933333333333,24.0,2
3,3,2,0,0.0,109.0,2
3,3,2,0,0.0,44.0,1
4,2,2,0,0.1666666666666666,122.0,2
2,1,2,0,0.0,73.0,1
4,4,2,1,0.125,358.0,2
2,0,2,0,0.484375,93.0,2
8,4,2,0,0.0,359.0,2
1,2,1,1,0.0,44.0,2
7,2,2,0,0.0,129.0,2
2,0,1,0,0.0,43.0,1
3,3,1,0,0.0,125.0,2
2,1,1,1,0.0,4.0,2
2,0,2,0,1.0,41.0,2
2,3,2,1,0.0,81.0,2
2,1,2,0,0.3263156666666666,96.0,2
2,4,2,0,0.0,266.0,2
2,4,2,0,0.0,88.0,2
5,4,2,0,0.0,66.0,2
3,3,2,0,0.1614583333333333,40.0,2
9,4,2,1,0.0,223.0,2
4,0,1,0,0.0,62.0,2
2,0,1,0,0.0,4.0,2
1,0,1,0,0.984127,66.0,3
1,0,1,0,0.0,308.0,2
3,3,3,0,0.0,54.0,1
5,2,2,0,0.0,93.0,2
1,0,0,0,0.0,3.0,2
1,1,3,1,0.0,6.0,1
2,0,3,0,0.0,166.0,2
9,3,2,0,0.0,44.0,2
2,1,2,0,0.0,148.0,2
3,0,2,0,0.3280423333333333,447.0,2
3,3,2,0,0.1631578333333333,36.0,2
6,4,2,0,0.0,50.0,2
4,0,1,0,0.2421875,422.0,2
4,0,1,0,0.47958525,24.0,2
2,0,1,0,0.984375,23.0,2
1,0,1,0,0.0,375.0,3
5,4,2,0,0.0,29.0,2
2,1,1,0,0.0,198.0,2
7,0,2,0,0.0,38.0,1
4,0,2,0,0.0,118343.0,2
2,3,2,0,0.0,2056.0,2
6,3,2,0,0.0,150.0,1
2,3,2,0,0.2,97.0,2
2,3,2,0,0.0,112.0,2
3,3,2,0,0.0,93662.0,2
3,3,2,0,0.1631578333333333,227.0,2
2,4,2,0,0.1640211666666666,109.0,2
5,0,2,0,0.1957894,43.0,2
2,1,1,0,0.0,124.0,2
8,0,2,0,0.1542288333333333,55.0,1
2,4,2,0,0.318024,46.0,2
2,3,2,0,0.7515152,38.0,2
2,0,1,0,0.0,317.0,2
1,0,1,0,1.0,129.0,3
7,1,2,0,0.0,102.0,2
4,3,2,0,0.1362637142857142,41.0,2
2,0,2,0,0.9894735,20.0,2
1,0,1,0,0.939394,34.0,3
2,0,2,0,0.5,29.0,2
3,0,2,0,0.6666666666666666,23.0,2
2,0,2,0,0.0,310.0,2
2,1,1,1,0.0,89.0,2
2,0,2,0,0.4920635,36.0,2
3,3,2,0,0.1666666666666666,39.0,2
2,0,1,0,0.0,36.0,1
3,0,2,0,0.0,343.0,2
3,4,2,0,0.484375,30.0,2
3,0,2,0,0.0,539.0,2
13,4,2,0,0.0,48.0,2
6,0,2,0,0.1666666666666666,184.0,2
3,0,2,0,0.0,120.0,1
3,3,2,0,0.0,36.0,1
13,1,2,0,0.0,273.0,2
4,0,2,0,0.24603175,34.0,2
6,0,1,0,0.0,213.0,2
2,3,2,0,0.1968254,14.0,2
1,4,2,1,0.4,15.0,2
1,2,3,1,0.0,18.0,2
2,3,2,0,0.0,15.0,1
8,3,2,0,0.0,211.0,2
5,1,0,0,0.0,66.0,2
3,4,2,0,0.1428571428571428,152.0,2
2,4,2,0,0.1542288333333333,31.0,2
4,2,2,0,0.1666666666666666,68.0,2
3,0,2,0,0.0,35567.0,2
3,0,1,0,0.0,85.0,2
24,0,1,0,0.0555555555555555,2624.0,2
11,1,1,0,0.0,270.0,2
2,0,2,0,0.939394,43.0,2
5,4,2,0,0.0,32.0,2
5,2,2,0,0.0,274.0,2
3,0,2,0,0.0,8289.0,2
2,0,2,0,0.978947,15.0,2
2,4,2,0,0.1666666666666666,123.0,2
2,3,2,0,0.0,218.0,2
1,0,1,0,0.0,107.0,1
1,1,1,1,0.0,57.0,2
2,1,1,0,0.0,28.0,1
7,0,2,0,0.0,56.0,2
2,0,1,0,0.0,201.0,2
2,0,1,0,0.0,464.0,2
2,3,2,0,0.0,50.0,1
2,3,2,1,0.0,141.0,2
6,0,2,0,0.0,234.0,2
3,4,2,0,0.2857142857142857,32.0,2
2,0,2,0,0.0,55.0,1
2,1,2,0,0.0,53.0,1
1,0,1,0,0.0,285.0,3
3,4,2,1,0.0,126.0,2
11,0,2,0,0.0,94.0,2
2,2,1,0,0.2348485,36.0,2
2,0,2,0,0.0,223.0,2
8,1,2,0,0.1111111111111111,76.0,2
3,3,2,0,0.0,154.0,1
4,0,1,0,0.2,38.0,2
9,0,2,0,0.0,23.0,2
3,0,2,0,0.0,221.0,2
2,4,2,0,0.0,1574.0,2
5,3,2,0,0.0,575.0,2
10,1,1,0,0.0,347.0,2
4,0,2,0,0.0,289.0,1
2,3,2,0,0.0,1502185.0,2
1,0,3,0,0.984127,104.0,2
5,0,2,0,0.1878788,74.0,2
3,0,2,0,0.0,116.0,2
4,4,2,0,0.0,775482.0,2
5,0,2,0,0.0,1412.0,2
2,0,1,0,0.5,124.0,2
5,0,1,2,0.0,366.0,2
2,0,1,0,0.0,328.0,2
4,4,2,0,0.0,18.0,2
2,0,2,0,0.978947,26.0,2
4,3,2,0,0.0,156.0,2
5,0,2,0,0.0,65.0,1
9,4,2,1,0.0,129.0,2
5,1,1,0,0.1666666666666666,122.0,2
2,1,2,0,0.0,223.0,2
2,0,2,0,0.4626865,38.0,2
4,0,2,0,0.0,205.0,1
2,4,2,0,0.0,77.0,2
2,0,2,0,0.0,386.0,2
2,2,2,0,0.0,46.0,1
3,3,2,0,0.1577608333333333,19.0,2
4,0,1,0,0.2421875,25.0,2
2,1,2,0,0.3131313333333333,33.0,1
5,1,2,1,0.0,102.0,2
6,0,1,0,0.3333333333333333,297.0,2
1,1,1,1,0.0,67.0,2
5,4,2,0,0.0,143.0,2
3,1,1,0,0.5,122.0,2
3,1,2,1,0.0,69.0,1
20,2,2,0,0.0,25.0,2
2,3,2,0,0.5744374,19.0,2
2,0,2,0,0.0,444921.0,2
5,0,1,0,0.39375,64.0,2
3,0,2,0,0.0,63.0,1
8,3,2,0,0.0,8102.0,2
4,0,2,0,0.0,1208839.0,2
3,1,2,1,0.0,93.0,2
3,1,3,0,0.0,91.0,1
1,0,0,0,0.0,17.0,1
6,2,0,0,0.0,100.0,2
1,0,2,0,1.0,97.0,3
2,0,2,0,0.0,259157.0,2
3,0,2,0,0.0,362.0,2
10,0,2,0,0.0,82.0,2
5,0,1,0,0.0,49.0,2
2,0,2,0,0.4920635,67.0,2
17,3,2,0,0.0,5077185.0,2
2,1,1,0,0.0,107.0,2
3,3,2,0,0.0,53.0,1
16,1,1,0,0.0,112.0,2
5,0,1,0,0.0,18.0,2
2,1,1,0,0.0,15.0,1
3,2,2,0,0.2,109.0,2
3,0,2,0,0.0,169.0,2
3,3,2,0,0.1655983333333333,29.0,2
4,4,2,0,0.0,59760.0,2
5,1,2,1,0.0,121.0,2
2,0,1,0,0.0,315.0,1
10,2,2,0,0.0,285.0,2
4,1,2,0,0.0,180.0,2
6,0,2,0,0.0,26.0,2
2,1,2,0,0.0,39.0,2
2,4,1,0,0.0,51.0,2
2,2,2,0,0.2384615,36.0,2
1,0,3,0,0.0,138.0,3
1,0,3,0,0.0,189.0,2
4,3,2,0,0.1398495714285714,25.0,2
3,2,1,0,0.0,305.0,2
2,1,1,1,0.0,30.0,2
3,0,1,0,0.0,192.0,2
2,0,1,0,0.5,26.0,2
4,3,2,0,0.5486407142857141,20.0,2
3,3,2,0,0.0,614556.0,2
3,4,2,0,0.1321961428571428,50.0,2
3,4,2,0,0.4103397142857142,61.0,2
7,3,2,0,0.0,121.0,2
0,0,1,2,0.0,145.0,1
1,0,1,0,0.0,527.0,3
2,3,2,0,0.0,57.0,1
6,0,2,0,0.0,57.0,1
5,0,2,0,0.0,170189.0,2
1,0,3,0,0.0,105.0,2
3,3,2,0,0.0,903.0,2
2,2,2,1,0.0,114.0,2
1,0,0,0,0.0,96.0,3
5,0,2,0,0.0,168.0,2
3,0,3,0,0.0,51.0,2
3,3,2,0,0.3287561666666666,24.0,2
6,4,2,0,0.1,63.0,2
2,0,2,0,0.9894735,16.0,2
5,0,2,0,0.0,4220226.0,2
2,1,2,0,0.0,183.0,2
3,0,2,0,0.3229166666666666,43.0,2
5,3,2,0,0.37109375,187.0,2
5,3,1,0,0.0,98.0,2
2,2,2,0,0.0,87.0,2
2,3,1,0,0.0,34.0,1
3,2,2,0,0.0,52.0,2
1,2,2,1,0.0,183.0,2
2,1,2,0,0.3280423333333333,524.0,2
12,0,1,0,0.0,72.0,2
8,0,1,0,0.0,22.0,2
3,0,3,0,0.0,15.0,1
1,0,0,0,0.0,15.0,2
2,0,3,0,0.0,79.0,2
1,0,3,0,0.0,79.0,2
18,3,2,0,0.0468631904761904,160.0,2
3,1,2,0,0.25,60.0,2
1,0,3,0,0.0,136.0,3
4,0,1,0,0.0,75.0,2
2,0,2,0,0.469697,15.0,2
9,4,2,0,0.0,101.0,2
2,0,2,0,0.0,485.0,2
2,2,2,0,0.0,93.0,2
4,0,2,0,0.5,34.0,1
17,0,2,0,0.0,48.0,2
3,4,2,0,0.0,103.0,2
2,4,2,0,0.1666666666666666,110.0,2
3,2,2,0,0.0,101.0,2
2,0,2,0,0.484375,80.0,2
1,0,3,0,0.0,176.0,2
2,0,2,0,0.0,118.0,1
2,4,2,0,0.1614583333333333,41.0,2
3,3,2,0,0.0,136.0,2
2,3,2,1,0.198718,12.0,1
2,1,2,1,0.0,80.0,1
1,0,3,0,0.0,239.0,3
4,0,2,0,0.0,69736.0,2
4,3,2,0,0.0,925.0,2
6,0,2,0,0.1666666666666666,56.0,2
1,1,2,1,0.0,42.0,1
5,2,1,0,0.0,38.0,2
3,2,1,0,0.1978724,360.0,2
2,2,1,0,0.0,163.0,2
2,1,1,0,0.0,164.0,2
3,0,2,0,0.3229166666666666,28.0,2
2,0,1,0,0.9591705,31.0,2
1,3,2,1,0.0,480.0,2
6,1,2,0,0.0,171.0,2
3,0,2,0,0.0,303.0,2
2,1,2,1,0.0,26.0,2
5,0,2,0,0.0,17675.0,2
6,3,2,0,0.1093474444444444,155.0,2
2,3,1,1,0.0,20.0,2
2,2,2,0,0.2421875,24.0,2
2,0,1,0,0.4894735,37.0,2
5,3,2,1,0.0,90.0,1
3,2,2,0,0.0,152.0,2
3,0,2,0,0.0,134.0,1
2,1,3,0,0.0,51.0,2
2,3,2,0,0.0,8525.0,2
5,3,2,0,0.0,67.0,2
1,1,2,1,0.0,16.0,1
3,0,2,0,0.9821883333333332,14.0,2
6,1,2,0,0.0,238.0,2
3,0,2,0,0.0,264.0,2
4,1,2,0,0.0,108.0,2
2,0,1,0,0.0,48.0,1
2,0,2,0,0.0,370.0,2
2,0,1,0,0.5,67.0,2
8,4,2,0,0.0759804166666666,21.0,2
8,3,2,0,0.0889951818181818,79.0,2
5,0,1,0,0.0,175.0,2
4,0,2,0,0.25,111.0,1
1,1,1,1,0.476923,17.0,2
2,0,2,0,0.0,155.0,2
8,0,2,0,0.0,117.0,2
2,1,1,0,0.3179486666666666,23.0,2
1,3,2,1,0.0,58.0,1
2,0,2,0,0.4732825,22.0,2
4,0,2,0,0.0,338.0,2
2,1,2,0,0.0,140.0,2
1,3,2,1,0.0,92.0,2
5,2,2,0,0.0,37.0,2
3,2,2,0,0.0,311.0,2
1,3,2,1,0.2384615,48.0,2
1,0,3,0,0.0,71.0,1
3,0,2,0,0.934965,7.0,2
2,0,2,0,0.0,186.0,2
2,0,2,0,0.4732825,25.0,2
4,2,2,0,0.1614583333333333,148.0,2
3,0,2,0,0.0,337.0,2
2,2,1,0,0.0,32.0,2
2,1,2,0,0.0,221.0,2
5,0,2,0,0.2,50.0,2
6,1,2,0,0.1383928571428571,163.0,2
2,0,2,0,0.4920635,448.0,2
3,0,1,0,0.0,159.0,2
3,0,2,0,0.6666666666666666,21.0,2
1,1,2,1,0.0,23.0,1
14,0,2,0,0.0,49.0,2
5,0,2,0,0.0,4063040.0,2
0,0,1,2,0.0,165.0,2
3,1,2,0,0.0,367.0,2
4,2,2,0,0.1565656666666666,33.0,2
2,1,3,0,0.0,181.0,2
1,0,3,0,1.0,122.0,2
1,0,2,0,0.984127,145.0,3
3,0,2,0,0.0,431457.0,2
5,0,2,0,0.0,21.0,1
4,0,2,0,0.0,190.0,2
5,4,2,0,0.4373897777777777,113.0,2
2,1,2,0,0.0,30614.0,2
3,0,2,0,0.0,635.0,2
3,0,2,0,0.3131313333333333,10.0,2
4,0,1,0,0.0,366.0,2
6,2,2,0,0.0,86647.0,2
4,1,2,0,0.2,61.0,2
2,0,2,0,0.0,15.0,3
5,4,2,0,0.0,224.0,1
1,0,3,0,1.0,24.0,3
2,1,2,0,0.3179486666666666,30.0,2
5,1,2,0,0.0,50.0,1
6,3,2,0,0.0,64.0,2
2,0,2,0,1.0,18.0,2
4,1,2,0,0.1957894,57.0,1
3,2,2,0,0.3968254,58.0,1
1,1,2,1,0.0,324.0,2
12,3,2,0,0.0,171.0,2
1,1,2,1,0.0,64.0,1
1,0,3,0,0.939394,42.0,2
1,0,1,0,0.984127,56.0,3
7,0,2,0,0.0,42.0,2
3,3,1,0,0.1666666666666666,142.0,2
1,0,2,0,0.0,382.0,3
3,0,2,0,0.3131313333333333,188.0,2
1,0,1,0,0.0,330.0,3
5,3,2,0,0.0,1286459.0,2
5,3,2,0,0.25,31.0,2
0,0,1,2,0.0,187.0,2
6,1,1,0,0.0,341613.0,2
3,3,2,0,0.0,319.0,2
1,4,2,1,0.2,74.0,1
10,0,2,0,0.0,312.0,2
6,3,2,0,0.0,179.0,1
1,1,2,1,0.0,58.0,1
1,0,3,0,0.0,338.0,3
2,1,2,0,0.0,130.0,2
1,3,2,1,0.0,475.0,2
1,0,1,0,0.939394,53.0,3
4,4,2,0,0.12109375,40.0,2
3,0,2,0,0.3131313333333333,40.0,1
2,0,2,0,0.0,146245.0,3
1,0,1,0,0.946565,12.0,2
3,2,1,0,0.0,202.0,2
1,3,2,1,0.0,62.0,2
2,0,1,0,1.0,13.0,2
2,1,1,0,0.3131313333333333,34.0,2
5,3,2,0,0.0,19.0,2
9,0,2,0,0.0,57.0,2
6,1,2,0,0.0,296.0,2
2,0,2,0,0.95216,26.0,2
2,0,2,0,0.0,340.0,1
3,2,2,0,0.182353,43.0,2
4,1,2,0,0.0,117.0,2
3,1,1,0,0.0,68.0,1
1,3,2,1,0.0,222.0,2
7,3,2,0,0.0,97.0,2
1,0,0,0,0.0,33.0,2
1,0,3,0,1.0,35.0,3
3,3,2,0,0.0,32.0,1
2,3,2,0,0.1878788,31.0,1
4,3,2,0,0.1428571428571428,47.0,2
3,2,2,0,0.0,172089.0,2
3,1,2,0,0.5,35.0,2
2,2,1,1,0.0,18.0,1
4,0,2,0,0.0,28879.0,2
4,0,2,0,0.25,32.0,2
3,0,2,0,0.3131313333333333,38.0,2
4,1,1,0,0.0,36.0,2
9,3,2,0,0.0,760026.0,2
5,2,1,0,0.0,55.0,1
12,3,2,0,0.0,54.0,2
3,0,2,0,0.3039216666666666,22.0,2
5,3,2,0,0.0,49.0,2
3,0,2,0,0.0,175.0,2
8,0,2,0,0.0,529.0,1
4,0,2,0,0.25,52.0,2
3,1,2,0,0.2421875,160.0,2
5,4,2,1,0.0,352541.0,1
3,0,2,0,0.3263156666666666,93.0,2
8,3,2,1,0.0,46.0,2
3,4,2,0,0.0,145.0,2
3,4,2,0,0.2796991428571428,72.0,2
2,4,2,0,0.1640211666666666,121.0,2
3,0,2,0,0.0,355.0,2
5,3,2,0,0.484375,76.0,2
3,1,0,0,0.0,35.0,2
2,3,2,1,0.0,74.0,2
4,0,2,0,0.7045455,60.0,1
1,0,3,0,0.0,82.0,2
4,2,2,0,0.1542288333333333,35.0,2
3,2,1,0,0.0,115.0,2
2,0,1,0,0.4558825,22.0,2
3,0,1,0,0.0,437.0,2
3,1,1,0,0.24473675,38.0,1
3,4,2,0,0.0,288.0,2
6,1,1,0,0.0,54.0,2
2,4,2,0,0.0,117.0,1
6,1,2,0,0.0,24.0,2
2,3,2,1,0.0,23.0,2
2,0,2,0,0.0,79.0,1
1,0,1,0,0.0,321.0,3
3,2,2,0,0.0,782.0,1
4,1,2,0,0.0,28.0,2
1,0,3,0,0.0,142.0,1
3,3,2,0,0.0,97.0,2
2,0,2,0,0.0,625144.0,1
13,0,2,0,0.0,144.0,2
5,2,2,0,0.0,216.0,2
3,2,2,0,0.3865586,28.0,2
3,1,1,0,0.2384615,25.0,2
2,0,1,0,0.0,320.0,2
2,2,2,0,0.0,208.0,2
3,0,2,0,0.0,285.0,2
5,1,2,0,0.0,1292990.0,2
2,1,2,1,0.0,94.0,1
4,0,2,0,0.0,13357.0,2
5,2,2,0,0.0,132.0,2
2,3,2,0,0.3758438,26.0,2
3,0,2,0,0.3280423333333333,16.0,2
6,4,2,0,0.0953846,24.0,2
6,2,2,0,0.0,104.0,2
2,3,0,0,0.0,21.0,2
4,2,0,0,0.0,57.0,2
1,3,2,1,0.0,13.0,1
4,0,0,0,0.0,56.0,1
2,0,0,0,0.0,15.0,2
5,4,2,0,0.0,72.0,2
1,0,3,0,1.0,11.0,1
3,0,2,0,0.3280423333333333,29.0,2
1,0,1,0,0.984127,71.0,2
5,0,2,0,0.1957894,24.0,2
1,0,1,0,0.0,465.0,3
2,2,2,0,0.0,102.0,2
2,1,1,0,0.0,107.0,1
6,4,2,1,0.0,51.0,2
5,0,2,0,0.6,46.0,2
12,4,2,0,0.0,398.0,2
2,0,1,0,0.0,286.0,1
4,0,1,0,0.0,71.0,2
3,1,1,0,0.0,10.0,2
3,0,1,0,0.0,29.0,1
6,0,2,0,0.0,189.0,2
2,1,2,0,0.0,215.0,2
6,2,2,0,0.0,87.0,2
1,0,2,0,0.984127,118.0,3
6,1,1,0,0.0,244.0,2
5,0,2,0,0.2,18.0,2
4,2,2,0,0.0,115.0,2
1,1,2,1,0.0,113.0,2
3,0,3,0,0.0,13.0,2
4,0,3,0,0.0,45.0,2
7,0,2,0,0.0,25.0,2
13,4,2,0,0.4241071428571428,343195.0,2
3,0,2,0,0.6526313333333333,12.0,2
4,2,2,0,0.1666666666666666,90.0,1
3,2,2,0,0.1957894,44.0,1
4,0,2,0,0.4894735,18.0,2
4,1,1,0,0.0,178.0,2
2,1,1,0,0.0,86.0,1
2,1,1,0,0.0,33.0,1
2,3,2,0,0.0,230.0,2
1,0,1,0,0.0,315.0,3
3,0,2,0,0.0,187.0,2
2,0,2,0,0.0,253.0,1
4,3,2,1,0.1428571428571428,48.0,1
4,0,2,0,0.0,152.0,1
3,4,2,0,0.0,98.0,2
9,2,2,0,0.0909090909090909,172.0,2
3,4,2,0,0.0,215.0,2
4,1,2,1,0.0,22.0,2
1,0,2,0,0.0,452.0,3
1,1,2,1,0.0,55.0,1
1,0,1,0,0.0,58.0,1
6,4,2,0,0.0953846,55.0,1
1,0,1,0,0.0,445.0,3
7,1,2,0,0.0,60.0,2
3,0,2,0,0.3131313333333333,84.0,2
4,0,2,0,0.0,99.0,2
6,4,2,0,0.0,126.0,1
5,0,2,0,0.0,198.0,2
2,1,2,0,0.0,94.0,1
5,0,2,0,0.0,111.0,2
4,1,1,0,0.0,54.0,2
2,3,1,0,0.0,17.0,2
5,0,2,0,0.0,1662.0,2
1,4,2,1,0.0,210.0,1
1,3,2,1,0.0,583.0,2
4,0,1,0,0.0,68.0,1
4,1,2,0,0.0,167194.0,2
11,0,1,0,0.0,344.0,2
1,0,1,0,0.0,357.0,3
2,1,3,0,0.0,32.0,2
2,1,3,0,0.0,16.0,2
3,3,2,0,0.1666666666666666,28.0,2
2,0,2,0,0.469697,35.0,2
3,0,2,0,0.0,140.0,2
4,0,2,0,0.23664125,13.0,2
1,0,3,0,0.0,129.0,2
3,3,2,0,0.0,173.0,1
5,2,2,0,0.0,517640.0,2
3,4,2,0,0.0,77.0,2
3,4,2,0,0.0,85.0,2
4,0,2,0,0.0,431666.0,2
4,1,1,0,0.0,240.0,2
4,3,2,0,0.1398495714285714,59.0,2
2,1,2,0,0.0,227.0,2
6,3,2,0,0.0,29.0,2
3,2,2,0,0.0,95.0,2
2,2,2,1,0.0,25.0,2
1,0,1,0,0.0,189.0,2
3,0,2,0,0.3263156666666666,34.0,2
1,1,3,1,0.0,511.0,2
1,0,1,0,0.0,122.0,2
4,0,1,0,0.0,126.0,2
2,1,2,1,0.0,147.0,2
2,4,2,0,0.0,109.0,2
3,0,1,0,0.0,29893.0,2
2,4,2,0,0.1589743333333333,36.0,2
6,0,1,0,0.0,49.0,1
2,0,2,0,0.0,911.0,2
4,0,2,0,0.0,1076.0,2
2,2,2,0,0.2384615,31.0,2
1,0,2,0,0.989362,336.0,3
21,0,2,0,0.0,228.0,2
1,0,1,0,0.0,195.0,2
2,3,2,1,0.0,56.0,1
6,4,2,1,0.0,59.0,2
4,1,2,0,0.0,140.0,2
6,0,2,0,0.0,143.0,2
5,1,2,0,0.0,45.0,2
6,4,2,1,0.0,128.0,2
3,3,2,0,0.0,206786.0,2
4,0,1,0,0.24473675,38.0,2
3,0,2,0,0.3333333333333333,32.0,2
6,2,2,0,0.0,105.0,2
4,0,1,0,0.0,424.0,2
4,1,2,0,0.0,86.0,2
2,3,2,0,0.189313,17.0,2
1,0,2,0,0.0,270.0,3
2,3,2,0,0.4,44.0,2
4,3,2,1,0.0,765005.0,1
5,0,2,0,0.1850746,131.0,2
4,3,2,0,0.0,23.0,1
1,1,2,1,0.0,176.0,2
3,1,2,1,0.0,39.0,2
1,3,2,1,0.0,70.0,1
3,3,2,0,0.1666666666666666,161.0,2
1,1,2,1,0.0,62.0,1
2,1,2,0,0.0,415.0,1
3,3,2,0,0.3109351666666666,27.0,2
4,2,2,0,0.1565656666666666,57.0,2
5,1,3,0,0.0,334.0,2
1,0,0,0,0.0,9.0,3
5,3,2,0,0.0,57.0,2
4,0,2,0,0.2421875,38.0,2
1,4,1,1,0.0,34.0,2
8,0,2,0,0.1666666666666666,514375.0,2
8,0,2,0,0.0,105.0,2
1,1,1,1,0.0,342.0,2
9,0,1,0,0.0,232.0,1
1,0,1,0,0.0,261.0,3
3,4,2,0,0.0,254.0,2
1,0,3,0,1.0,27.0,2
5,4,2,0,0.2222222222222222,115.0,2
4,0,2,0,0.25,134.0,2
3,0,3,0,0.3131313333333333,43.0,1
5,0,1,0,0.0,19.0,2
4,0,3,0,0.0,16.0,2
4,3,2,0,0.3131313333333333,42.0,2
3,1,2,0,0.0,139.0,2
2,3,2,0,0.0,148.0,2
3,1,2,0,0.0,444.0,2
1,0,1,0,0.0,164.0,2
2,1,2,0,0.3263156666666666,50.0,2
6,3,2,0,0.0,113.0,2
1,0,2,0,0.0,487.0,3
5,0,2,0,0.0,421.0,2
3,0,2,0,0.3229166666666666,52.0,2
2,0,2,0,0.4894735,17.0,1
7,0,1,0,0.0,62.0,2
3,2,2,1,0.0,72.0,2
1,0,1,0,0.911765,263.0,3
4,0,1,0,0.0,394.0,2
7,0,1,0,0.1428571428571428,94.0,2
6,0,2,0,0.0,843.0,2
4,4,2,0,0.122368375,433.0,2
4,4,2,0,0.122368375,83.0,2
3,2,2,0,0.0,48.0,1
6,3,2,0,0.2115911111111111,138.0,2
4,2,2,1,0.0,70.0,2
1,0,2,0,0.0,261.0,3
3,2,2,1,0.0,226.0,2
1,3,2,1,0.0,12.0,1
9,0,2,0,0.0,776447.0,2
1,0,1,0,0.0,463.0,3
4,3,2,0,0.0,101.0,1
4,1,2,0,0.0,161.0,2
3,4,2,0,0.0,606.0,2
1,1,1,1,0.0,22.0,1
4,0,2,0,0.2421875,60.0,2
2,3,1,0,0.0,95.0,2
2,3,2,0,0.182353,16.0,2
4,0,1,0,0.25,67.0,2
2,0,2,0,0.9558825,9.0,2
1,0,1,0,0.0,424.0,3
4,1,2,0,0.3731222,27.0,2
4,1,2,0,0.0,107.0,2
13,0,1,0,0.0,104.0,2
4,0,1,0,0.0,79.0,2
7,1,2,0,0.0,370.0,1
1,0,2,0,0.0,464.0,3
8,1,1,0,0.0,85.0,2
5,0,1,0,0.0,76.0,2
1,1,1,1,0.0,25.0,2
1,1,2,1,0.0,24.0,1
2,0,2,0,0.0,714695.0,2
2,1,1,0,0.0,159.0,2
3,2,2,0,0.0,61.0,1
3,4,2,0,0.1321961428571428,36.0,2
2,0,2,0,0.4894735,86.0,2
3,0,2,0,0.0,42.0,1
1,4,2,1,0.0,54.0,2
5,0,2,0,0.5,38.0,2
3,0,3,0,0.0,31.0,1
1,0,3,0,0.0,94.0,2
1,0,1,0,0.0,171.0,1
7,4,2,0,0.0,45.0,2
7,3,2,0,0.2,142.0,2
2,0,1,0,0.4894735,16.0,1
2,0,1,0,0.0,295.0,2
4,2,2,0,0.1565656666666666,45.0,2
